sample.id,TSNE 1,TSNE_2
BE-193,6.749884,-4.065727
BS-001,-1.8669589,-17.267576
BS-003,5.6122956,4.7728567
BS-005,6.7969146,2.8451514
BS-008,5.374465,-1.2916592
BS-015,0.29045993,7.321879
BS-022,-1.3763651,8.672774
BS-051,-8.396493,-18.78691
BS-053,-4.218489,5.683684
BS-059,15.395024,5.7529426
BS-064,-20.836803,-12.34661
BS-066,15.0487175,-0.40899938
BS-068,11.690997,10.5371275
BS-080,-17.460964,-16.092382
CH-055,3.8082738,0.8849278
CH-056,17.093046,13.504037
CH-057,-2.4460435,-16.287945
CH-058,4.398696,-2.2197318
CH-059,-15.310366,-21.006607
CH-064,-11.965204,-6.1876235
CH-065,4.854848,-2.084833
CH-066,-5.4764957,-15.818015
CH-067,-12.010011,-7.9254327
CH-069,-5.3341327,-18.00316
CH-071,-5.476665,-8.078104
CH-072,-4.398078,-17.811943
CH-075,-7.3430552,-18.20434
CH-080,-5.6203127,-17.279943
GE-002,7.3233914,18.500738
GE-015,16.67379,0.70354337
GE-016,5.431248,-2.9378574
GE-017,2.4218388,14.126155
GE-018,13.614707,2.4494612
GE-019,16.341145,2.8413074
GE-020,-7.6216044,-12.395757
GE-021,-5.759897,-12.252262
GE-022,13.70858,8.193588
GE-023,11.319732,20.228611
GE-024,2.591793,11.979334
GE-025,-14.001532,-2.484459
GE-030,13.580239,-0.099928394
GE-031,12.052667,19.351885
GE-032,8.090337,2.8534057
GE-038,17.18332,8.790949
GE-041,-7.7273817,-11.780427
GE-044,1.6320275,15.200176
GE-048,12.858797,15.251647
GE-054,-12.571387,-8.383444
GE-056,5.991437,6.912648
GE-062,5.220813,5.9362454
GE-076,-15.472525,-19.284088
GE-080,17.859476,10.272119
LAU-001,18.767996,10.234636
LAU-002,9.1604185,11.337652
LAU-004,-5.208235,-9.249618
LAU-005,10.464197,5.4290867
LAU-006,6.1239333,-2.2052221
LAU-010,-0.63695425,-14.012048
LAU-011,4.969562,2.215874
LAU-014,13.40558,2.0383635
LAU-019,-12.827184,-18.102287
LAU-020,-12.683305,-2.8313005
LAU-024,13.9151325,-0.55969095
LAU-025,12.893858,19.352509
LAU-028,-12.355888,-19.429281
LAU-032,6.8323064,17.98539
LAU-033,-12.205383,-17.255064
LAU-036,-18.067875,-4.4757175
LAU-038,-13.247134,-20.016136
LAU-040,-16.71962,-18.662123
LAU-042,-10.088273,-17.922104
LAU-043,-7.299716,-12.604651
LAU-044,-13.857591,-16.666159
LAU-047,-13.852513,-6.512027
LAU-049,-4.5452147,-15.305074
LAU-052,-15.112573,-1.9512126
LAU-053,9.625648,10.288704
LAU-054,-2.0852726,-15.3500185
LAU-055,14.553279,10.545441
LAU-058,-13.830941,-19.969873
LAU-059,16.314486,4.1724205
LAU-061,8.865105,-2.6443052
LAU-064,-15.596632,-17.9784
LAU-066,12.131499,-1.657232
LAU-067,-4.0246744,10.198615
LAU-071,-6.3609715,-13.208138
LAU-072,-4.339607,4.337683
LAU-073,14.758945,7.1003084
LAU-074,17.3002,12.953803
LAU-076,-13.369974,-7.5467525
LAU-078,-16.742708,-19.29575
LAU-089,11.890555,20.0156
LAU-093,16.319454,1.9593354
LAU-097,13.775876,15.194178
LAU-100,-13.175545,-6.564903
LAU-101,-17.853603,-13.7053
LAU-102,13.098336,13.405447
LAU-108,3.8689249,3.4577515
LAU-113,10.38871,-1.8090738
LAU-123,-16.23979,-20.479525
LAU-124,-16.086756,-20.648449
LAU-125,-12.86081,-7.3252306
LAU-128,15.522994,2.7517588
LAU-137,-6.9270034,-18.283335
LAU-138,-14.53749,-1.8615328
LAU-142,-18.175827,-18.523365
LAU-144,12.259933,-2.2112322
LAU-155,-20.919724,-16.448124
LAU-156,17.34418,2.1011786
LAU-158,-13.996967,-3.7294967
LAU-159,-13.796861,-17.486113
LAU-161,-4.3877354,-15.79006
LAU-176,-7.3183556,-10.774675
LAU-179,-6.5612698,-15.270337
LAU-184,-5.593527,-13.730451
LAU-185,-18.630209,-12.358596
LAU-188,-20.26759,-12.382779
LAU-189,-20.415468,-13.334349
LAU-191,-12.452963,-6.6704526
SG-002,11.343336,18.2887
SG-004,7.044845,19.368359
SG-008,-12.2066345,-9.299068
SG-010,-19.899242,-13.25687
SG-013,-6.37621,-12.953002
SG-014,-15.84199,-17.32793
SG-016,5.0167522,-0.029887736
SG-018,-3.7084768,6.033916
SG-019,6.677726,-2.773703
SG-022,-3.9592245,-13.843608
SG-023,-4.2639737,-9.32433
SG-026,-2.672483,9.407861
SG-027,11.38321,-1.5899162
SG-028,-10.224968,-8.174229
SG-029,-16.300652,-3.8095849
SG-030,15.657846,2.0118246
SG-034,-18.994286,-15.67203
SG-036,18.277153,11.415062
SG-037,-0.13239488,8.764781
SG-038,-16.341063,-15.710234
SG-041,-12.112756,-4.1211963
SG-044,-6.8280907,-6.563979
SG-045,-17.742947,-19.530561
SG-047,-17.111874,-13.445575
SG-048,8.800216,5.281111
SG-049,-13.936156,-20.912138
SG-052,-17.6204,-17.881739
SG-053,8.687101,6.8965955
SG-058,-18.313465,-16.877956
SG-059,-1.4384105,-16.68104
SG-060,16.090649,5.174115
SG-061,-19.159748,-13.86459
SG-062,-2.9588213,-14.274574
SG-063,-2.9173036,8.315131
SG-064,-9.987009,-9.302941
SG-073,-15.244623,-2.9233532
SG-075,-7.2433734,-6.7826767
SG-084,-12.850065,-19.024546
SG-090,-5.794128,-18.527538
SG-094,-1.8062853,-16.259611
SG-095,-20.881878,-13.092505
SG-096,-2.2958367,-16.778715
SG-099,-5.740929,-7.2600594
SG-101,13.471871,14.911167
SG-102,-0.797304,-15.542557
SG-104,-16.796469,-15.297324
SG-110,-16.163288,-4.6317997
SG-112,-5.6104956,-8.476376
SG-114,-11.374722,-17.484905
SG-115,11.267455,19.411179
SG-117,5.774448,-0.41896012
SG-125,-13.583094,-17.969786
SG-126,12.72665,13.896089
SG-128,-15.235486,-7.6491337
SG-132,4.9051867,16.546253
SG-135,-17.72781,-15.288516
ZH-001,6.1697235,1.37631
ZH-002,-13.527396,-2.7739294
ZH-003,2.715043,5.278865
ZH-005,7.571994,9.230018
ZH-007,-1.4620142,13.995509
ZH-008,12.350297,15.556682
ZH-009,-17.022905,-3.553215
ZH-011,-1.7098864,16.337622
ZH-012,6.7515035,0.23123881
ZH-013,12.909844,-0.042218283
ZH-014,-9.005688,-18.492249
ZH-015,-2.6330636,13.300281
ZH-017,-14.239885,-17.720888
ZH-018,-18.391527,-15.615218
ZH-019,-8.52064,-17.031796
ZH-021,-2.1601524,13.5691805
ZH-022,-0.30475482,13.95694
ZH-026,3.1742995,8.522167
ZH-029,13.291821,18.93395
ZH-030,4.7567687,17.215736
ZH-032,11.585946,6.508445
ZH-033,13.279966,19.766752
ZH-034,11.350523,17.769922
ZH-035,0.07169329,-13.622697
ZH-038,6.2506623,2.1342115
ZH-039,4.325435,7.0300226
ZH-040,7.6223307,3.5817
ZH-042,2.263308,14.88602
ZH-043,6.5723934,16.725153
ZH-045,12.5609865,10.906601
ZH-048,14.079981,0.4330447
ZH-050,3.9150774,5.841321
ZH-051,-6.304923,-6.9069858
ZH-052,16.786055,11.908762
ZH-053,-0.16065815,7.905442
ZH-054,-0.7213316,8.509238
ZH-055,4.4345484,8.536189
ZH-057,-4.2652273,-13.357239
ZH-058,12.928333,11.824951
ZH-061,-9.249392,-5.0518894
ZH-062,5.4151444,18.714003
ZH-064,-6.4377685,-16.702328
ZH-065,-0.24585879,16.987703
ZH-066,11.819135,18.267664
ZH-067,2.4412649,15.818917
ZH-068,14.809209,6.390037
ZH-069,9.479572,-1.9388883
ZH-071,-0.24586515,12.118707
ZH-072,6.1254187,18.588156
ZH-074,3.8944798,-3.0878556
ZH-075,2.3980718,13.558339
ZH-076,-1.7757723,14.70372
ZH-078,6.9588637,6.199219
ZH-079,3.3288465,14.79809
ZH-080,-0.23144513,15.908899
ZH-081,-21.21109,-15.876551
ZH-082,8.180332,4.5927033
ZH-083,-11.125448,-9.152974
ZH-084,4.441913,17.872301
ZH-085,2.5070431,9.756892
ZH-091,14.955643,7.6725817
ZH-094,12.566758,6.746663
ZH-095,11.068851,11.784603
ZH-096,-4.653202,-18.8785
ZH-098,-9.437235,-17.768536
ZH-103,-3.9993834,5.7294545
ZH-104,-19.953056,-13.974989
ZH-105,9.881004,18.372791
ZH-106,17.84396,8.347513
ZH-107,1.186434,13.479555
ZH-108,9.076132,9.367249
ZH-110,-10.850008,-8.409686
ZH-111,16.286043,3.7551265
ZH-114,3.9911087,16.214897
ZH-115,11.814529,17.212387
ZH-116,3.6227708,15.457513
ZH-117,16.697203,7.578757
ZH-120,-1.5472986,12.186006
ZH-123,7.8704777,8.313359
ZH-126,16.031286,14.196964
ZH-128,8.392101,18.450455
ZH-131,-11.679949,-18.374508
ZH-133,17.61774,3.48813
ZH-135,11.682382,12.0606785
ZH-138,17.918455,13.411865
ZH-139,-2.1762378,12.642956
ZH-142,-4.0008326,5.0924535
ZH-143,15.427477,8.431067
ZH-149,-2.028487,11.597199
ZH-151,8.087784,17.767279
ZH-154,14.317043,0.40269816
ZH-155,-4.709583,-8.357234
ZH-163,12.749066,18.26352
ZH-167,-13.207513,-21.02712
ZH-170,6.5107875,6.2241306
ZH-171,2.9000983,8.644248
ZH-172,-2.6067176,10.294226
ZH-173,14.103181,11.859033
ZH-175,-5.0203648,-12.5980215
ZH-177,-7.467957,-5.9066396
ZH-178,5.4963756,0.7454539
ZH-182,10.609612,6.6882796
ZH-184,5.0971336,3.786718
ZH-189,-1.9002849,9.46878
ZH-190,-10.014938,-17.304071
ZH-191,13.122211,17.763296
ZH-192,1.4226764,14.43108
ZH-193,-1.3304799,7.601307
ZH-194,-21.254772,-14.34225
ZH-195,17.312899,2.684464
ZH-200,-1.7708398,15.3531
ZH-201,-19.348959,-12.8544235
ZH-202,-18.856054,-13.555478
ZH-206,14.534335,2.706212
ZH-208,8.4907,10.807759
ZH-211,17.443947,1.5084561
ZH-213,-19.012505,-17.179018
ZH-218,-3.2448878,12.40366
ZH-219,5.6547203,-3.437278
ZH-220,7.0430417,17.351637
ZH-222,-1.6192814,10.16683
ZH-224,3.7825112,2.7548547
ZH-226,0.2326217,13.41359
ZH-227,-11.995485,-17.643394
ZH-228,10.767563,-1.1200874
ZH-231,15.372518,12.832538
ZH-232,-3.6529932,11.024134
ZH-234,11.370204,16.159706
ZH-235,10.40982,20.03174
ZH-236,-3.5443456,9.979951
ZH-238,-2.5220199,14.808646
ZH-239,2.106004,5.6624975
ZH-242,8.485575,-0.94329226
ZH-243,-13.375246,-3.2859623
ZH-244,6.7849708,4.009149
ZH-246,-6.8672104,-7.6711407
ZH-254,6.5126276,0.8225176
ZH-255,-3.3777175,10.418886
ZH-257,3.185222,5.1070385
ZH-258,-5.977753,-8.856775
ZH-259,5.2386074,19.371256
