sample.id,TSNE 1,TSNE_2
SG-064,42.02257,-22.090656
SG-073,-71.85603,11.671475
SG-075,27.471485,-17.44971
SG-084,18.531319,-36.567688
SG-090,23.401657,-35.075596
SG-094,56.81991,-2.4217098
SG-095,-31.781765,-36.39401
SG-096,57.924297,-1.4622644
SG-099,42.295425,-15.328311
SG-101,7.902232,2.2349794
SG-102,5.360091,26.017118
SG-104,51.30618,-34.66117
SG-110,-10.192567,-17.483345
SG-112,3.7562246,-39.686047
SG-114,12.603975,-37.383293
SG-115,-11.047543,1.0150746
SG-117,1.2467217,-0.15458807
SG-125,10.523815,-35.767918
SG-126,-36.240154,0.09173208
SG-128,-24.668516,-36.647232
SG-132,-23.96893,-5.059136
SG-135,64.53487,-27.594664
ZH-001,-13.216979,34.68697
ZH-002,-16.475666,-16.414463
ZH-003,-70.167816,-5.306412
ZH-005,-23.641163,13.515853
ZH-007,-46.21677,-3.386213
ZH-008,32.607735,28.457693
ZH-009,-71.31914,10.745301
ZH-011,14.282141,-14.7104645
ZH-012,-15.298403,53.238235
ZH-013,23.185131,37.21244
ZH-014,48.501507,-20.976469
ZH-015,-51.761223,4.8597784
ZH-017,51.99126,-19.01581
ZH-018,63.56357,-27.065863
ZH-019,55.760193,-12.543131
ZH-021,-51.705853,13.955912
ZH-022,-53.896294,9.9374
ZH-026,-25.667164,40.727135
ZH-029,-17.921053,-7.4361057
ZH-030,-26.200487,1.8821645
ZH-032,34.20148,21.665598
ZH-033,-8.175859,6.2865114
ZH-034,-24.74247,-7.794453
ZH-035,54.547813,3.036223
ZH-038,4.0364785,-1.5997391
ZH-039,-19.842833,44.27595
ZH-040,-9.895057,39.86028
ZH-042,-27.349672,2.7334282
ZH-043,-47.261574,8.528727
ZH-045,18.886494,-9.953222
ZH-048,14.0214615,39.5921
ZH-050,-24.24874,43.792866
ZH-051,35.71485,-9.472347
ZH-052,33.419086,28.172825
ZH-053,-21.02872,28.579157
ZH-054,-72.08166,-6.1895504
ZH-055,5.781981,-5.531801
ZH-057,57.958652,-15.761513
ZH-058,36.298576,37.924313
ZH-061,-7.6034994,6.6910286
ZH-062,-42.17316,33.937153
ZH-064,53.621952,-13.92356
ZH-065,-22.56856,-4.6838217
ZH-066,-24.768023,-9.844146
ZH-067,-42.72882,-8.2548065
ZH-068,13.240124,46.263596
ZH-069,3.6090558,29.205498
ZH-071,-56.090607,10.108566
ZH-072,-41.751274,4.2252736
ZH-074,-18.125118,25.558136
ZH-075,-35.477192,42.301277
ZH-076,-38.862465,39.143745
ZH-078,1.3237433,-1.9215902
ZH-079,-35.292583,43.489956
ZH-080,-38.37941,-20.122227
ZH-081,14.630489,-13.645821
ZH-082,-8.921983,40.973885
ZH-083,13.754955,-16.344942
ZH-084,-35.26109,44.925682
ZH-085,-24.601648,42.189507
ZH-091,41.560104,24.262373
ZH-094,-3.3337557,-11.635495
ZH-095,-24.649101,9.745358
ZH-096,10.604968,-26.925785
ZH-098,-21.349667,-54.049088
ZH-103,66.20477,-26.957695
ZH-104,60.628567,-31.75511
ZH-105,-42.155594,-8.811353
ZH-106,45.35116,20.428596
ZH-107,-55.026245,10.058878
ZH-108,-37.56008,-2.455468
ZH-110,30.468468,-15.029107
ZH-111,40.46267,24.009312
ZH-114,-42.82579,-3.51278
ZH-115,-19.369165,-6.147879
ZH-116,-33.831375,46.231495
ZH-117,37.82552,25.904036
ZH-120,-69.74078,-11.56213
ZH-123,-16.388666,15.345228
ZH-126,27.008184,9.943571
ZH-128,-37.89709,5.8024955
ZH-131,49.69437,-20.292501
ZH-133,-14.469247,54.030853
ZH-135,31.361805,27.259357
ZH-138,17.438807,-10.7813
ZH-139,-66.5594,5.712965
ZH-142,1.7825198,3.4840178
ZH-143,36.898716,26.659374
ZH-149,-66.84253,3.8263626
ZH-151,-41.191055,12.656805
ZH-154,22.645525,37.553745
ZH-155,41.0369,-16.5553
ZH-163,-20.319717,-0.8801913
ZH-167,1.5694592,-39.715717
ZH-170,-28.567629,48.83101
ZH-171,-18.622421,45.43535
ZH-172,-70.58723,-11.320804
ZH-173,36.99028,37.616947
ZH-175,22.374887,-6.871052
ZH-177,25.699732,11.144467
ZH-178,-13.211197,47.154564
ZH-182,43.74085,27.784138
ZH-184,4.275712,-3.0467377
ZH-189,-70.51576,-7.1247177
ZH-190,54.027832,-14.688336
ZH-191,-12.29333,2.1300745
ZH-192,-29.25978,3.7272816
ZH-193,-66.929405,-5.7834735
ZH-194,63.433376,-31.399416
ZH-195,-41.929806,32.940655
ZH-200,-64.57514,6.708275
ZH-201,-27.382265,-31.608917
ZH-202,1.0873761,4.0178933
ZH-206,44.851448,20.923735
ZH-208,-15.53848,15.1234865
ZH-211,5.174378,1.2708426
ZH-213,-23.933104,-34.86605
ZH-218,-52.113453,3.9736197
ZH-219,21.682816,44.056503
ZH-220,-20.272032,-5.987165
ZH-222,-65.44502,-5.403815
ZH-224,-18.578327,28.654507
ZH-226,-37.416916,40.06155
ZH-227,-19.731659,-48.505676
ZH-228,36.158394,21.875515
ZH-231,-16.824305,-2.4752827
ZH-232,-71.18693,9.359975
ZH-234,-42.346794,12.386759
ZH-235,-38.852116,13.748054
ZH-236,-70.38661,8.890373
ZH-238,-47.67625,-2.718431
ZH-239,-27.434288,48.88576
ZH-242,-3.4689546,-10.09414
ZH-243,-15.747007,-16.695267
ZH-244,-13.00209,35.522858
ZH-246,42.07126,-14.021669
ZH-254,-16.173628,52.69234
ZH-255,-72.96286,-8.531732
ZH-257,-16.461636,26.44539
ZH-258,-18.71263,-46.85526
ZH-259,-24.048006,-6.373692
