0.0788,-0.35946,-0.17682,0.046612,0.46417,0.35404,0.13667,-0.23498,0.19216,-0.22306,0.17045,0.17153,0.099367,0.30283,0.098753,-0.26203,-0.070137,-0.056079,-0.26503,-0.114
0.29027,0.045964,-0.068078,-0.21181,-0.15214,-0.092802,-0.027956,0.15275,-0.12509,0.017379,0.14661,0.075094,-0.28095,0.20606,-0.19587,0.2397,-0.54685,-0.014971,-0.32006,0.38244
0.18972,-0.10615,0.16195,-0.037659,0.14289,-0.26755,-0.21059,0.010686,-0.028511,0.23084,-0.33839,-0.013807,0.38377,-0.055531,-0.27273,-0.17028,-0.28112,0.13494,0.15831,0.49376
0.32989,0.37501,-0.056584,0.078384,0.23087,0.032852,-0.38694,0.023197,-0.099827,-0.27588,-0.028406,0.053685,-0.14894,-0.028288,-0.13947,-0.17033,-0.0020554,-0.50177,0.18782,0.29713
0.09679,-0.055739,0.42618,-0.23086,-0.21493,0.26396,-0.14327,0.25017,0.40388,0.02455,0.093986,-0.18503,0.24863,0.26134,-0.17247,0.10777,-0.010021,-0.19628,0.28752,0.23249
-0.21997,-0.23811,-0.27839,0.5112,-0.19689,0.27316,0.0059052,0.23537,0.21629,-0.23352,-0.038119,-0.01696,-0.15644,0.31994,0.069292,0.012015,0.16382,-0.12626,-0.27952,0.17755
0.10402,-0.26993,0.084435,-0.079319,0.053998,0.6082,0.18287,-0.019123,-0.39179,0.002968,-0.063622,-0.24913,-0.1598,-0.32122,0.29071,0.045322,-0.15892,0.024292,0.1848,0.036982
0.093271,0.084072,0.23463,0.59214,-0.052219,0.23511,0.35466,0.27776,-0.18584,-0.23163,0.011029,-0.26755,0.13746,0.023142,0.079579,-0.17377,-0.12618,0.24298,0.025679,-0.16167
0.14359,0.022785,-0.0073443,0.066328,0.3497,-0.055228,-0.099863,0.16885,-0.19426,-0.078704,-0.02095,-0.19299,0.082512,0.21059,-0.57508,0.25533,-0.47933,0.2096,-0.0037958,0.0906
0.23072,0.43174,-0.18089,0.32828,0.053451,0.034504,0.35841,0.11705,-0.010432,-0.058157,0.19784,0.077149,0.15756,0.29403,0.24856,0.30379,-0.062318,-0.30412,-0.18823,0.16716
0.36922,0.21324,0.067078,-0.016647,0.08394,-0.27342,-0.16298,-0.22672,0.27506,0.11598,-0.024491,0.032839,0.054452,0.12877,-0.011435,0.1452,-0.10534,-0.47387,0.10511,0.5248
0.20598,0.26281,-0.00076501,0.18556,-0.0019469,0.017311,0.24091,0.12721,-0.18012,-0.098346,0.45047,0.35402,0.1876,-0.10894,0.23293,0.37741,-0.11004,-0.35439,-0.073538,0.1494
-0.16656,-0.14593,-0.24291,0.13703,0.19441,-0.17078,0.015274,-0.0025319,0.184,-0.26307,0.02792,6.2654e-05,0.38735,0.069747,0.2711,-0.24974,0.13254,0.12429,-0.61087,-0.072061
-0.12845,0.086382,-0.39754,0.42067,-0.2742,0.027718,-0.096489,-0.25352,0.26335,0.45985,-0.12381,0.10477,0.090493,-0.10956,-0.015656,-0.21026,-0.11978,0.24311,-0.047424,0.20984
-0.29957,0.2945,0.12012,0.10303,0.23361,0.021957,0.23306,-0.11212,-0.25647,-0.10143,-0.1456,-0.24508,-0.24613,0.022658,-0.15317,-0.25989,0.3251,0.053564,-0.30969,0.4033
-0.16207,-0.056854,0.090243,0.18141,0.087806,0.13222,-0.11225,0.42634,-0.056856,-0.0050899,-0.049916,-0.41399,-0.32473,0.11981,-0.085227,-0.26847,0.39996,-0.41646,0.012736,-0.0071549
0.14367,0.027191,0.34613,0.3258,0.083128,0.054697,-0.19604,0.29958,0.3736,0.20918,0.059744,-0.10439,0.31488,0.41689,-0.14592,0.06319,-0.0086783,-0.10185,0.14907,0.29308
-0.079048,0.24272,0.66985,0.047743,0.29092,-0.11601,-0.050798,-0.10873,0.0018786,-0.18287,-0.21891,0.059267,-0.0097153,0.099728,0.018091,-0.1611,-0.23422,0.37631,0.1167,-0.20021
0.058059,0.30482,-0.16136,-0.30033,0.177,-0.45056,-0.17435,0.29393,-0.2957,0.1145,-0.053997,-0.051964,0.32369,0.046809,0.28428,-0.32358,0.096587,0.10028,0.10783,0.081825
-0.071819,0.66524,-0.038369,-0.24578,0.072387,0.03314,-0.41779,-0.1129,0.20381,-0.023354,-0.11362,0.23461,-0.020507,-0.11412,-0.27014,0.075545,0.025886,-0.092782,-0.20387,-0.20926
0.08668,-0.17929,-0.0003096,0.069965,0.00094014,-0.38757,0.058572,0.16994,-0.15651,0.43943,-0.022871,0.0038331,0.25948,0.12968,-0.33732,0.19502,-0.49565,0.21049,-0.0081135,-0.16967
0.38545,-0.0042243,0.31665,0.047582,0.24957,-0.25977,-0.41423,-0.29579,0.16702,0.0088191,-0.27524,-0.23565,0.075011,-0.1546,-0.27889,-0.15635,-0.080261,0.15896,0.15854,0.11034
0.14918,-0.20725,0.060883,0.35094,0.3645,0.50601,-0.053902,0.0053158,0.065422,0.30348,-0.16773,0.022799,-0.025789,0.11469,0.43152,-0.060321,-0.078934,-0.16285,-0.22564,0.061055
