-0.18879,-0.074039,0.15294,0.20436,-0.1034,0.071081,0.19647,0.44969,0.28897,0.25171,-0.1686,0.017872,0.11128,0.40019,-0.28866,-0.086669,0.43635,0.082889,0.030112
-0.020411,0.31424,0.04507,-0.42508,-0.56746,0.034936,-0.016467,0.15162,0.058941,-0.18967,0.36873,-0.015058,0.058153,0.044769,-0.033598,-0.16151,-0.22025,0.19174,0.27948
-0.22808,-0.14693,-0.28931,0.0029762,-0.17528,-0.15598,0.28428,-0.092763,-0.15953,-0.17702,0.38614,-0.15535,0.50539,-0.21275,0.12988,0.28129,-0.18786,-0.040265,-0.186
0.25559,-0.13575,-0.0041243,-0.2481,-0.078725,0.04827,0.26969,-0.16978,-0.20312,0.37567,0.076932,0.48298,-0.037016,0.2198,-0.1015,-0.31149,-0.2448,0.25291,0.20524
-0.25222,-0.069167,0.19153,0.063782,-0.081302,0.11121,-0.060063,-0.26417,0.11822,0.24474,0.071707,0.001727,-0.11147,0.38773,-0.26907,0.036042,0.52879,-0.0084039,0.45091
0.066599,0.36872,0.25241,0.43596,-0.18112,-0.091074,0.10501,0.56317,-0.044106,-0.12085,-0.028542,0.17047,-0.17259,0.11495,0.27473,0.040396,-0.055884,0.018872,0.25794
0.0061543,0.21847,0.098881,0.0045089,-0.13599,-0.01795,0.16622,-0.88874,-0.095286,0.1004,-0.057857,-0.10672,-0.050178,-0.076037,0.09398,0.054644,0.13879,0.1812,-0.0043781
-0.12369,0.25932,0.35444,0.0022892,-0.21721,0.14785,0.016124,-0.6289,0.0045935,0.14647,-0.0053757,-0.090787,-0.009785,0.039426,0.0013232,0.20564,0.29042,-0.30643,0.27399
-0.30812,-0.12331,-0.095449,-0.13666,-0.12135,0.1122,-0.30276,0.1182,-0.24181,0.37049,-0.27568,0.012513,0.22004,0.40957,-0.35524,0.24505,0.17698,-0.0061502,0.15313
-0.24061,-0.062592,-0.096105,-0.24077,-0.074166,0.10725,-0.37372,-0.11341,-0.26595,0.1801,0.29171,-0.17355,-0.28449,-0.16073,0.085314,0.38272,-0.40033,0.046871,-0.24513
-0.26026,-0.17087,-0.13989,0.077704,-0.14739,-0.031791,0.15025,0.2352,0.37282,0.35535,-0.19889,-0.1721,0.35981,-0.39548,-0.082607,-0.11431,-0.30563,-0.11811,-0.17107
0.090518,-0.32959,0.13438,-0.087202,-0.049739,-0.3886,-0.28713,0.032361,0.28319,0.1723,0.42075,-0.39599,0.021659,0.23997,0.097781,-0.19983,0.13611,0.051437,-0.21932
-0.28123,0.044553,-0.082453,-0.3042,-0.26588,0.19114,-0.14894,0.32855,-0.34718,-0.17282,-0.28313,-0.060155,0.28662,0.2246,0.11716,-0.28598,0.19032,0.093502,0.27385
0.034937,0.20429,-0.11997,-0.30152,-0.23641,-0.061802,-0.052998,-0.32842,0.18324,-0.22373,0.12451,0.068526,0.069168,0.041786,-0.46456,-0.14739,-0.25212,0.49738,-0.15003
-0.23899,-0.17936,-0.027075,-0.23189,0.26071,0.087432,-0.33017,0.039095,0.027833,0.13349,-0.19782,0.23359,-0.19232,-0.045013,0.05413,-0.21239,-0.18785,0.15237,0.64203
0.086083,0.27632,-0.18064,-0.36256,0.11409,-0.073538,0.19079,-0.01794,0.1361,-0.1795,-0.0069266,0.1612,-0.013312,-0.079938,0.096797,-0.14365,-0.54646,-0.041673,-0.53226
0.052597,0.37405,-0.12353,-0.10347,-0.36343,-0.16,0.13472,-0.29802,0.10095,-0.059478,0.21331,-0.040495,0.034752,0.074025,-0.0709,0.0072696,-0.075278,-0.092228,0.69275
-0.22178,0.046305,0.2982,-0.064309,0.23355,0.28088,-0.099736,-0.7195,0.13685,0.20032,-0.15632,0.013224,0.085528,0.11938,0.10111,0.13481,0.21371,-0.12154,0.025958
-0.31602,-0.021349,0.15532,-0.1504,-0.068877,0.15983,-0.080988,0.44558,-0.19947,-0.048069,-0.21505,0.1755,0.19507,0.20937,0.39805,-0.16362,0.42234,-0.12184,0.19512
-0.14078,0.14438,0.052106,-0.28251,-0.76819,0.064002,-0.034965,-0.33114,-0.040997,0.26199,0.1521,0.06632,0.047142,0.012383,0.017604,0.1201,0.038264,-0.21235,0.10102
0.22436,-0.18464,0.03966,-0.088975,-0.20824,0.013697,0.28021,0.32257,-0.28112,0.18463,-0.13043,0.25904,0.2632,0.19549,0.21086,-0.13722,-0.38278,0.23774,0.33003
-0.23328,-0.22498,-0.43461,0.12223,-0.076245,-0.24734,0.33877,-0.17602,-0.20321,-0.46844,0.26775,0.092821,0.045243,0.12158,-0.073879,0.096866,0.063214,0.046912,-0.31544
-0.016023,0.14052,0.29978,0.10394,-0.053628,0.15785,0.17525,-0.62064,-0.11298,-0.010835,0.08149,-0.19483,0.25607,-0.37431,0.24895,-0.12409,-0.23156,0.056911,-0.19551
-0.22727,-0.18235,-0.27122,0.12657,0.017224,-0.16782,0.48543,-0.087829,0.11798,-0.20532,0.4164,-0.012538,0.46958,-0.041832,-0.2752,0.017701,0.12695,-0.09487,0.025632
0.40028,-0.2255,-0.026196,-0.023155,-0.22914,0.14265,0.26464,0.18965,-0.136,0.21031,-0.23235,0.058822,0.20481,0.46516,0.32656,-0.017222,-0.34597,-0.057263,-0.021055
0.27521,-0.25963,0.048877,-0.25783,-0.14612,-0.076541,0.31466,0.10866,-0.26419,0.2803,0.16203,0.14125,0.025294,0.63191,0.017385,-0.19762,0.034876,0.083423,-0.088897
0.13364,-0.18508,0.12201,-0.13788,-0.07067,-0.17577,-0.084294,-0.0017141,-0.039997,0.24658,0.2176,-0.11248,-0.24066,0.47218,0.046858,0.023646,-0.23955,-0.36937,-0.5207
-0.34783,-0.194,-0.40528,-0.066386,-0.37998,-0.069622,0.15253,-0.074546,-0.22356,-0.070084,0.14514,-0.38976,0.14003,-0.049096,0.32752,0.074003,-0.30276,0.12428,-0.15789
-0.046076,0.27882,0.35442,0.33408,-0.30593,-0.015329,0.14826,0.065087,-0.085942,-0.064208,0.27589,-0.10132,0.11872,0.30811,0.36373,0.091149,-0.39421,0.093198,0.22639
0.27302,-0.37685,0.18189,-0.12168,-0.12082,-0.26885,0.0042798,0.0079626,-0.086539,-0.0070648,-0.016932,0.042853,-0.08952,0.63787,0.12076,-0.098464,-0.31898,0.021862,-0.31229
-0.23199,-0.054417,-0.26516,-0.25679,0.10927,0.0972,-0.45781,-0.0047112,-0.44005,0.042322,0.048304,-0.20131,-0.35306,0.035769,-0.051706,0.0053596,-0.31669,0.3141,0.10042
-0.37614,-0.29042,-0.42493,0.10091,-0.18442,-0.16597,0.32869,-0.044674,-0.068065,-0.24221,0.38052,-0.077062,0.0059082,0.090333,-0.05161,0.10861,0.17005,-0.15011,0.35171
0.086387,0.38484,0.10234,0.2179,-0.37985,-0.14732,0.2579,0.025906,-0.11151,-0.10315,-0.011573,-6.4502e-05,-0.033257,-0.10964,0.1419,0.29758,-0.10597,-0.62369,-0.089783
-0.051862,0.35606,0.033204,-0.41156,-0.35152,0.076213,-0.085045,-0.098623,0.25545,-0.33783,0.33734,0.060999,0.038228,0.091364,-0.13424,-0.18932,-0.13366,0.40202,-0.11684
-0.30154,-0.22144,-0.28159,0.14877,-0.033474,-0.15697,0.3679,-0.017187,0.31607,0.020184,0.15261,-0.14198,0.47072,-0.16297,0.061531,0.040334,0.21015,0.038452,-0.39276
-0.26216,0.25298,0.059833,-0.6035,0.0038439,0.19246,-0.35865,-0.069251,-0.17683,-0.16439,-0.066409,0.022939,0.47763,-0.034261,-0.12673,-0.097405,0.0012879,0.027642,0.10077
0.31142,-0.30655,0.086239,-0.18093,-0.31633,-0.046369,0.30997,0.039921,-0.30419,0.1745,-0.075784,0.49923,0.089576,0.30062,-0.041338,0.0083724,-0.21747,0.098748,0.18386
0.21813,-0.17147,0.0042231,0.08636,0.0082674,0.094516,-0.038644,-0.14759,-0.19344,-0.40007,-0.34202,-0.11735,0.030497,-0.093878,-0.44484,0.038422,0.0070951,-0.58566,-0.053792
0.38757,-0.17175,-0.21071,-0.01459,-0.24637,0.4295,0.2855,0.17304,-0.013146,-0.03055,-0.12814,-0.16124,-0.21255,0.28617,0.13925,0.43797,-0.13385,0.13647,-0.026642
-0.27063,-0.066401,0.096179,-0.047135,-0.52037,0.041793,-0.059005,0.30562,-0.085598,0.32555,-0.12728,0.0010632,0.2625,0.18612,-0.088753,-0.071175,0.36454,-0.34608,0.20691
-0.1246,0.15793,0.14647,-0.25712,-0.53765,0.17144,0.052526,-0.18278,0.012703,-0.12041,-0.31477,-0.46035,0.0018823,0.15372,0.090667,-0.045154,0.014387,-0.11703,-0.37932
-0.23281,-0.14574,-0.1543,0.05016,-0.0072636,-0.13099,0.12206,-0.028518,0.0021517,0.086548,-0.33879,0.099402,-0.42472,-0.13336,0.33314,-0.56301,-0.15338,-0.23063,0.17407
-0.01205,0.094553,0.29611,0.4686,-0.36249,-0.064847,0.029899,0.70694,-0.031536,-0.022123,0.11675,0.088804,-0.026034,-0.052812,0.034875,-0.056236,-0.047209,-0.11457,-0.034438
0.066824,0.26992,0.29934,0.50925,0.18567,-0.020383,0.12535,0.32248,-0.148,-0.16043,0.077718,0.041751,0.2245,0.32056,0.33282,-0.15779,0.1437,0.059999,0.22506
-0.15308,0.28456,0.36475,-0.041189,-0.48545,0.18622,-0.023546,-0.30367,0.070353,0.0064549,-0.048247,-0.056719,-0.17928,-0.31169,0.3236,0.1114,0.080148,-0.33551,0.14766
-0.34153,-0.091033,0.050711,-0.0037756,0.16517,0.13066,-0.19722,0.46358,0.21518,0.21218,-0.066432,-0.1494,0.48379,-0.16239,0.1355,-0.078376,0.19207,0.30406,-0.20496
-0.22045,-0.18485,-0.2579,0.11405,-0.027855,-0.16389,0.33858,-0.06036,-0.043219,-0.2671,0.44723,0.019301,0.30033,-0.12027,-0.066562,-0.39611,0.16233,-0.060588,0.34954
-0.26157,-0.19839,-0.18653,0.14216,-0.02372,-0.10955,0.21422,0.10835,0.12711,0.21851,-0.081546,0.011596,0.26607,-0.10615,-0.1881,-0.67166,0.29792,-0.059481,-0.18834
-0.24344,0.037919,0.082475,-0.099683,-0.27712,0.01041,-0.071117,0.25308,-0.14177,-0.11327,-0.10802,0.18448,-0.4489,-0.0091339,-0.15147,-0.14051,0.50425,-0.38182,0.23149
-0.23062,0.21483,0.14829,-0.35501,0.23793,0.22231,-0.15818,-0.25806,-0.072083,0.17329,0.17083,-0.16066,0.38718,0.33693,0.21206,-0.27822,-0.14387,0.16681,0.17446
-0.16861,0.28447,0.38321,-0.20943,0.047978,0.1306,-0.075065,-0.52693,-0.015192,0.067947,0.2857,0.064581,0.0061305,-0.17989,0.064018,0.4709,0.12773,-0.13906,0.11291
0.26957,-0.14215,-0.059121,-0.27799,-0.11902,0.042498,0.32426,0.10998,-0.30015,0.44183,0.17009,0.28118,0.11941,0.43523,-0.0082089,-0.072715,0.15415,0.25563,-0.041268
0.2632,-0.087763,-0.17751,0.098078,-0.047868,0.38877,0.13946,0.10675,0.071726,-0.1426,0.12554,-0.72041,-0.25519,-0.023152,-0.19913,-0.050229,0.082304,-0.061123,0.138
