0.23018,0.10368,-0.57163,0.6253,0.039288,-0.0944,-0.35068,-0.29168
0.47271,-0.12208,0.050261,-0.62993,0.15088,0.36726,0.45148,-0.028596
-0.035847,-0.68749,0.67706,0.054463,0.10004,-0.17672,-0.04009,-0.14781
-0.078407,0.20644,-0.28974,-0.45681,0.49595,-0.5917,0.010532,0.24985
-0.46424,-0.11188,0.36311,0.23421,0.17673,-0.36933,-0.56477,-0.3141
0.41747,0.43645,-0.035128,0.30603,0.17289,-0.4884,0.39935,-0.3353
-0.18618,0.28788,-0.10692,-0.067906,-0.6115,-0.36315,-0.41677,-0.43233
-0.086524,-0.12368,-0.5849,-0.25561,-0.57718,-0.093316,0.33915,-0.336
-0.081721,0.1519,-0.23322,-0.22629,0.33575,0.71321,0.46328,-0.1692
-0.67716,-0.043759,0.41187,0.089511,0.3824,0.14043,-0.2391,-0.37251
0.15608,-0.63662,0.33056,-0.2858,0.29071,-0.33319,-0.021811,-0.42824
-0.60604,0.28247,0.19896,-0.087879,-0.32155,0.043293,-0.12797,-0.61965
0.48095,0.090297,-0.46603,0.58028,0.37673,-0.1537,0.20215,-0.014495
0.13348,0.13745,-0.40648,0.51759,0.56323,0.44491,0.12212,0.008975
-0.37931,-0.25052,-0.55991,-0.11644,-0.45794,-0.18544,0.45731,-0.11439
-0.17813,-0.21453,-0.5931,-0.28897,-0.68956,0.017601,0.07328,0.076137
-0.61334,-0.15688,-0.057186,0.2212,-0.1625,0.17984,-0.27342,-0.64303
-0.64294,0.024776,0.46701,0.043164,0.16904,0.18178,-0.33906,-0.43529
-0.50684,0.44678,-0.019436,0.26332,0.23341,0.10968,-0.19456,-0.6078
-0.30159,-0.29628,0.10138,-0.10038,0.18898,0.1888,-0.37778,-0.76605
-0.53906,0.23526,0.36688,0.3415,-0.47865,-0.19079,0.059723,-0.36575
0.28446,-0.64993,0.16049,-0.16151,-0.012483,0.56496,-0.31802,0.15604
-0.48403,-0.13163,-0.47162,0.18664,0.26641,0.57929,0.062822,-0.28394
0.22998,-0.77448,0.28418,-0.28139,0.19395,-0.26976,-0.24207,0.13553
-0.65988,0.3242,0.16769,0.06294,-0.62469,0.14085,0.031604,0.12763
-0.25087,0.2153,0.24248,0.10336,-0.34296,-0.51367,0.60145,-0.27928
-0.31606,0.20649,0.29995,-0.09253,-0.021778,-0.58558,0.54994,0.33634
0.18082,-0.42472,0.25997,-0.038101,-0.29081,-0.7898,-0.028194,0.093449
-0.45557,0.04821,0.1178,0.7905,-0.1538,0.18296,-0.23321,0.19962
-0.48659,0.13048,0.026837,0.61319,0.16651,-0.52224,-0.22745,0.13147
0.24546,-0.34481,-0.23573,0.4577,0.33004,0.082024,-0.63097,-0.20498
-0.72619,0.47586,0.14059,0.14467,-0.037122,-0.07706,0.023569,-0.44456
0.28889,0.42409,-0.21349,0.34175,-0.30829,-0.15133,-0.6621,-0.13415
0.17599,-0.15205,-0.36744,-0.40752,0.44056,-0.33441,0.57405,0.096762
0.13881,-0.60393,0.30082,-0.29396,0.3043,-0.35798,-0.031903,-0.46618
0.27217,0.31403,-0.26944,0.60226,-0.11471,0.19057,-0.46715,-0.35254
-0.20959,0.23354,-0.36881,-0.49178,0.47629,-0.41831,-0.31205,-0.15635
-0.053781,-0.12671,-0.50243,-0.37781,-0.68656,-0.095596,0.24796,-0.20948
-0.67529,0.26828,0.4237,-0.12886,-0.23821,-0.028442,0.080342,-0.4603
0.19331,-0.4887,0.20912,-0.14072,0.082808,-0.31152,-0.034197,-0.74511
-0.73584,-0.41535,-0.023747,0.24493,0.24513,-0.07475,0.045561,-0.39714
0.29217,-0.71198,0.44376,0.032606,0.18726,-0.19504,-0.043968,-0.36701
0.009942,-0.50901,-0.020519,-0.097108,0.59345,0.50267,-0.0075755,-0.35502
0.26998,-0.0051352,-0.32289,-0.20415,0.31864,-0.45363,0.39185,-0.56594
-0.73278,0.2622,0.1435,0.42643,0.39866,0.14393,-0.093977,-0.058152
0.21559,-0.18919,0.013594,-0.27661,0.50058,-0.13553,0.56954,-0.4977
0.19997,-0.75237,0.20582,-0.20473,0.30397,-0.27112,-0.34339,-0.16078
0.3204,-0.66279,0.34995,-0.31905,-0.048964,-0.36417,-0.20335,0.23964
0.15148,-0.28655,0.0073147,-0.37725,0.22296,0.61422,0.27241,-0.50138
0.35318,-0.044752,-0.56768,0.55839,0.10432,-0.39636,0.04489,-0.26306
-0.73778,0.24812,0.15737,0.40493,0.41853,0.13774,-0.081245,-0.068131
-0.067832,0.48956,-0.068778,0.41439,0.43647,-0.05926,0.59326,0.18251
-0.77433,0.31719,0.46658,0.20333,-0.1425,0.10568,0.080009,-0.053765
0.063467,-0.3595,0.035466,-0.37898,0.22535,0.56741,-0.57715,0.12657
-0.24161,-0.22412,-0.098409,0.022577,0.54968,-0.29395,0.51045,-0.48175
-0.55415,0.3872,0.33922,0.26136,-0.088735,-0.35067,0.43521,-0.1984
0.36515,-0.68845,0.34434,-0.11513,-0.0012173,-0.30561,-0.10117,0.39654
-0.26895,0.472,-0.43436,-0.40683,0.42614,-0.36101,-0.14835,0.1295
-0.13894,-0.24139,-0.46332,-0.36734,-0.61478,-0.21124,0.055372,-0.38364
-0.18778,-0.13279,0.21724,0.0044596,0.45817,-0.63914,0.53014,0.020678
-0.69466,-0.02932,0.3935,0.0015893,0.10045,0.075524,-0.21905,-0.54586
0.040116,0.28919,-0.14681,0.26752,-0.62433,-0.34786,-0.54814,-0.10188
-0.27447,-0.20424,-0.67216,-0.12847,-0.59372,-0.091712,0.2228,-0.063952
-0.16883,0.07587,0.69076,-0.02198,0.61666,-0.070022,-0.27968,-0.15721
0.37253,0.34601,0.65714,-0.47638,-0.14893,0.041862,0.040662,0.23906
-0.076363,0.26188,-0.30786,-0.3864,0.33096,-0.27113,-0.44369,0.54918
-0.35244,-0.51074,0.57053,0.091776,-0.20626,-0.24314,-0.33462,0.25954
-0.71208,0.25975,0.46512,-0.13602,-0.28534,0.014234,0.096399,-0.31578
-0.59502,0.37886,-0.065951,0.3176,-0.57137,-0.13089,-0.23007,0.025819
0.007511,-0.082522,0.74705,-0.18923,0.41001,-0.30702,0.36226,-0.07508
-0.64675,0.18675,0.28861,0.18651,0.030641,0.15582,-0.33736,-0.53826
-0.17037,0.27153,-0.46091,-0.51172,0.5346,-0.25409,-0.17439,0.20537
-0.21684,0.24315,-0.37069,-0.49162,0.47044,-0.42033,-0.31328,-0.13646
-0.088332,-0.18059,-0.45833,-0.38751,-0.57566,-0.091934,0.038939,-0.50794
0.23026,-0.54842,0.46408,-0.57997,0.086676,0.28286,0.082298,0.013866
-0.70402,-0.07633,0.47265,0.0089525,-0.1408,-0.30975,-0.24543,-0.3147
-0.32217,-0.31808,-0.45052,-0.28333,-0.60008,-0.17736,-0.34525,-0.032271
-0.10178,0.11705,-0.061271,-0.36988,0.23361,-0.48325,0.65144,-0.35055
-0.63068,0.024365,0.39998,0.17657,0.29756,0.10428,-0.37468,-0.41314
-0.24599,-0.16423,0.12078,0.052736,0.71032,0.032721,0.6138,0.11304
-0.42707,0.61932,0.36145,0.40773,-0.24701,-0.01501,0.023048,-0.27458
-0.48749,-0.3729,-0.0013363,0.068031,0.026388,-0.31775,-0.1891,-0.69372
-0.061355,0.07295,-0.6088,-0.37563,0.37641,-0.1923,-0.5478,0.020717
0.15212,0.51679,-0.056448,0.2497,-0.23997,-0.10647,-0.18334,-0.73601
-0.16209,-0.16486,0.15717,0.19818,-0.18298,0.15027,-0.89776,-0.14331
0.015538,0.50789,0.75418,-0.09927,0.10937,0.33022,0.017735,-0.20456
0.077066,-0.68773,0.21934,0.14756,-0.017941,-0.4279,-0.39255,-0.33719
0.011705,0.041042,-0.26431,0.33979,-0.46915,-0.3122,-0.54292,-0.4478
-0.29562,-0.37695,0.75878,0.051273,-0.29723,-0.044869,0.095574,-0.30439
0.39581,0.31973,0.49336,-0.55755,-0.28906,-0.043456,-0.049184,-0.31459
0.34693,-0.23759,0.15861,-0.15786,-0.52982,-0.58396,0.3814,0.076964
0.24787,-0.14743,-0.13681,0.093331,0.46669,0.74781,0.23635,-0.23772
0.55988,0.12362,-0.20141,0.64197,0.26645,-0.20349,0.22268,-0.23783
-0.22512,0.24048,-0.37365,-0.49095,0.47965,-0.41506,-0.307,-0.11941
0.35394,-0.40288,-0.27937,0.37543,0.25901,-0.48154,0.43275,0.084753
0.33967,-0.33217,-0.4159,0.5565,0.1299,-0.37303,0.05173,-0.36459
0.1455,-0.15914,-0.55656,-0.11023,-0.41001,-0.36819,0.57134,-0.038795
0.40366,-0.10484,-0.13502,0.2586,0.40167,-0.37638,0.64375,-0.15346
-0.19839,-0.27862,-0.037163,0.024785,0.66956,0.65252,-0.072496,0.040796
-0.22258,0.34232,-0.4015,0.34249,0.27741,-0.45431,0.2423,-0.46121
-0.1634,-0.21795,-0.3921,-0.33593,-0.40817,-0.20849,0.35448,-0.56875
