0.11172,0.36288,0.23937,-0.39347,-0.13108,0.40643,0.014505,0.091275,-0.23366,-0.29523,-0.40994,0.049095,0.18558,0.32582
0.37213,-0.1679,0.10352,0.057157,0.063534,-0.2294,0.01312,-0.095954,0.23894,-0.16276,-0.26574,-0.22813,-0.21214,-0.70856
0.31322,0.12903,-0.2509,-0.32021,-0.35224,-0.49031,0.11233,-0.061563,0.07901,0.56124,-0.058515,-0.030978,0.091776,0.069478
0.284,-0.37225,-0.005187,-0.14966,-0.59182,0.061548,0.40358,-0.26901,0.066478,-0.30666,0.22598,0.12738,-0.0034556,0.057448
0.096548,0.068325,-0.41573,0.16624,-0.54864,0.25847,-0.01326,0.27673,0.19377,-0.141,0.13561,0.082402,0.46444,0.20654
-0.20681,0.34251,0.31052,0.41509,-0.21968,0.12287,0.17566,0.24528,0.43082,0.143,-0.3908,-0.059537,0.1746,-0.15496
0.13352,0.24206,-0.060364,-0.043816,-0.032887,0.68028,0.070658,-0.45166,-0.071654,0.044645,0.13276,-0.46458,0.052548,0.042575
0.14936,-0.074944,-0.25195,0.35114,0.24526,0.3126,-0.43902,-0.43077,0.27467,0.065852,0.10903,-0.076499,0.36768,0.12811
0.22578,-0.069137,0.0087293,-0.33426,-0.15241,-0.074535,0.010378,-0.19786,0.42927,-0.071105,-0.26163,-0.093757,-0.00052568,-0.70557
0.19357,-0.46258,0.10079,0.13965,-0.47046,0.19755,-0.30696,0.15838,-0.051475,-0.16225,-0.25863,-0.1383,0.25741,-0.39745
0.48446,-0.31093,-0.17074,-0.12271,-0.29516,-0.35457,0.16403,0.38416,-0.12796,-0.059479,0.14042,0.36551,0.024796,-0.25149
0.22579,-0.32698,-0.012966,0.18492,-0.32181,0.22869,-0.22064,-0.057478,-0.11492,-0.60708,-0.12817,-0.33655,0.29501,-0.037632
-0.25163,0.32089,0.41674,-0.18253,-0.23526,-0.24918,-0.18854,-0.053631,-0.16704,-0.12929,-0.27565,0.054524,0.55308,0.20344
-0.17776,-0.066388,0.50252,0.53802,0.033362,0.11364,0.18263,0.30988,-0.26872,0.2776,0.034641,0.3397,0.11277,-0.0026723
-0.473,-0.32486,-0.12822,-0.26676,-0.25878,0.12542,-0.19137,-0.17241,-0.08961,0.24771,0.12478,-0.041221,-0.56434,0.17015
-0.17897,0.15052,-0.18353,0.0013166,-0.26373,0.181,0.10964,0.23726,0.6906,0.11145,0.072141,-0.10876,-0.46181,0.14611
0.15812,-0.0025574,-0.38568,0.11466,-0.3725,0.22406,-0.018629,0.35034,0.24739,-0.057454,0.11612,0.39215,0.44273,-0.27069
-0.099269,-0.1624,-0.6942,-0.19695,-0.475,-0.034733,0.02001,-0.19373,0.024037,0.03032,-0.25307,0.21033,0.15921,0.2078
0.034653,-0.41369,0.086771,-0.32969,-0.46104,-0.54291,0.0044296,-0.21789,0.014767,0.11315,-0.029633,-0.11458,0.35325,0.069357
-0.13584,-0.68386,-0.037042,-0.14274,-0.33781,-0.22076,0.39809,-0.0043509,-0.10327,-0.052535,-0.069291,0.2786,0.0050551,-0.27371
0.13385,0.22157,-0.012449,0.048266,-0.30744,-0.42548,-0.21227,0.26004,0.08714,0.28428,-0.11445,-0.40295,0.039263,-0.52617
0.43124,0.047615,-0.35513,-0.26972,-0.16347,-0.41801,0.32107,-0.12798,-0.080157,0.30923,0.11547,0.41888,0.02162,0.025797
0.16373,0.24767,-0.039495,-0.19411,-0.15231,0.57206,0.29114,0.25284,0.15286,0.35968,0.12029,-0.38895,0.19798,0.12565
0.57316,0.18754,-0.50857,0.18679,-0.20681,-0.19007,-0.25443,0.22189,-0.29294,0.10782,0.080733,0.18158,0.055139,-0.09973
0.012152,-0.36363,-0.20792,-0.13343,0.37242,-0.21102,0.42348,-0.1933,0.36088,-0.39948,-0.04248,0.02416,0.33818,0.0095674
-0.052991,0.18591,0.28596,-0.50946,-0.25404,-0.012295,-0.10838,-0.47793,0.22141,-0.13762,-0.013421,0.20667,0.28064,0.35616
-0.25255,-0.60581,0.025116,0.071431,-0.43305,0.039892,0.070961,0.29586,0.0023245,-0.12059,-0.29661,0.035418,0.41993,0.040764
