0.20353,0.080594,-0.12393,0.14461,-0.32905,-0.16085,-0.2011,-0.46212,-0.20958,-0.48987,0.018467,0.26531,-0.28462,0.071027,0.21513,-0.13564,-0.14934
0.15877,0.017994,0.0024763,-0.3101,-0.042472,-0.1199,0.036383,0.1338,-0.33765,0.24801,-0.33079,0.19566,-0.061258,0.012513,-0.21636,-0.64314,0.2352
-0.17807,0.58144,0.51621,0.28243,0.15324,0.15787,-0.18778,-0.013306,0.011151,0.020896,0.10364,0.23286,0.11426,0.19948,0.10649,0.26173,0.043869
0.13779,0.033586,-0.16004,0.23669,-0.1005,0.041259,0.14966,0.155,-0.014495,-0.35952,-0.36917,0.049707,-0.050158,0.27016,-0.62795,0.29092,0.13172
-0.32831,0.10786,0.094963,0.31916,0.28331,-0.16557,0.068005,-0.27984,0.22938,0.1247,-0.068252,-0.3505,0.055584,-0.39832,0.033413,-0.33067,0.33346
0.4616,0.11437,-0.29525,0.20454,0.093778,-0.21461,-0.41901,-0.36885,-0.23549,-0.34021,0.0067326,0.23142,-0.060987,-0.11541,0.14045,-0.11689,-0.056106
-0.15053,-0.15736,-0.040921,-0.19488,0.0031135,0.4673,-0.23492,-0.1235,0.205,-0.10609,0.052564,-0.28414,0.2731,0.4898,0.043588,0.39751,0.11373
-0.092418,-0.094698,0.14328,-0.2914,-0.48584,0.0044347,-0.25753,0.43646,-0.15863,-0.30761,0.13816,-0.077151,-0.39143,-0.18893,0.14244,0.16803,-0.043754
0.057799,-0.0022586,-0.15842,0.21784,-0.13575,0.079053,0.43628,0.40284,-0.14155,0.094936,0.23342,0.33518,-0.41056,0.39238,0.15892,0.04914,-0.027088
-0.52468,0.20445,-0.13193,0.58124,-0.0050827,-0.22554,0.15071,-0.15225,-0.00026604,0.066811,-0.31219,-0.17989,-0.00039859,-0.13527,0.17424,-0.096584,0.19648
-0.10627,0.39284,0.67369,0.16581,0.33384,0.24885,-0.098038,0.037787,0.034595,-0.049938,0.044256,0.19618,-0.19825,-0.14017,-0.22135,0.0028279,-0.12853
-0.35105,0.25398,-0.24031,-0.070924,-0.25818,-0.013894,-0.124,0.0065463,-0.052943,0.091819,0.020295,-0.025477,0.67874,0.23758,0.23563,0.28482,0.033856
0.2392,0.037244,0.0084501,0.084084,-0.39911,0.12749,0.17154,-0.41233,-0.06557,-0.02991,0.23857,0.45995,0.12049,-0.13192,0.43651,-0.012215,-0.25099
0.31849,-0.099639,-0.12622,0.25403,-0.30193,-0.095977,-0.055612,-0.50286,-0.23994,-0.2936,0.086013,0.51445,0.085376,-0.0073163,-0.11548,-0.11862,0.035537
-0.17418,-0.10161,0.15213,-0.11711,-0.54654,-0.062291,-0.39587,0.55746,-0.14063,-0.20253,0.10279,0.11758,-0.14479,-0.16872,-0.065141,-0.06347,-0.09757
-0.2637,0.30449,-0.074809,-0.27379,-0.68695,0.11373,-0.060985,0.15808,-0.067966,-0.18721,-0.32221,0.11513,-0.10659,-0.13194,0.20362,0.065457,0.11133
-0.56693,0.0071984,0.038701,0.42525,-0.1213,-0.23242,-0.055775,0.17952,0.17494,-0.15747,0.24983,-0.24612,-0.31934,-0.22779,0.20033,-0.13948,-0.01691
-0.60736,0.13281,-0.17083,0.3173,0.0057253,0.017987,0.22452,-0.36759,-0.20067,0.27742,-0.31024,-0.11072,0.10025,-0.049304,0.11981,-0.16864,0.12928
-0.17078,0.091706,-0.16875,0.041356,-0.14633,-0.06656,0.014624,-0.21406,-0.44208,0.50008,-0.5786,0.00043954,0.15563,-0.10986,0.031235,-0.17757,-0.10618
-0.18897,-0.030116,0.23093,0.29176,0.041832,0.12512,0.27903,-0.26673,-0.36179,0.14969,-0.24507,-0.64472,0.073165,0.11135,0.070188,-0.080553,0.018155
0.025651,-0.043723,-0.19031,0.056831,-0.01588,-0.12583,-0.30953,-0.15516,-0.021871,0.33983,-0.093914,0.039085,-0.48322,-0.28823,-0.23847,0.53737,0.183
-0.082092,0.61633,0.34406,-0.082986,0.11599,0.033727,-0.011859,-0.14992,0.0094447,-0.29445,-0.1287,-0.2954,0.36773,0.088456,0.21652,0.15571,-0.21478
0.025007,-0.0049624,0.16442,0.46523,-0.13844,-0.08191,0.0047846,0.15318,-0.33875,-0.24067,0.0034046,-0.5813,0.22454,0.21138,0.16462,-0.0096822,-0.27135
-0.089183,0.52784,0.55332,0.068983,-0.014587,0.17958,-0.11329,0.076845,-0.019654,-0.29267,0.023633,0.17939,0.25014,-0.31196,-0.061284,0.26043,-0.032503
-0.35085,0.0159,-0.20608,-0.24895,-0.13132,0.10458,-0.24245,-0.047048,-0.12436,0.22424,0.1254,-0.078147,0.65292,0.30904,0.13785,0.22447,-0.065174
-0.11576,0.09824,-0.29764,0.1048,-0.27149,-0.00086911,-0.41862,0.4997,0.14693,0.12818,0.082101,-0.054412,0.45465,-0.14299,-0.13827,-0.24671,-0.15449
0.1031,-0.0019686,-0.10793,0.1282,-0.15699,0.072212,-0.070694,0.05937,-0.12744,-0.023184,-0.046915,-0.16062,0.21414,0.4731,-0.66882,0.35272,0.19159
-0.094613,0.59699,0.22137,0.073391,-0.16854,0.37921,-0.29694,0.092692,0.27736,-0.38068,-0.16019,0.15136,-0.079714,0.030563,0.14878,-0.029026,0.10293
-0.24386,-0.12232,-0.19095,0.049948,-0.077628,-0.20173,-0.28375,-0.43494,0.0069097,-0.011946,0.55367,0.012546,-0.46656,0.033513,-0.087994,-0.18713,-0.041832
