0.23596,0.21009,-0.068447,-0.1504,0.05097,-0.048756,-0.014878,-0.2163,-0.2035,0.064238,0.078475,0.22777,0.25402,0.71062,0.097305,0.011829,-0.24496,-1.1785e-05,-0.088433,0.26529
0.19523,0.059734,0.11023,0.15505,-0.14421,-0.33346,-0.21959,0.046647,-0.097056,-0.1849,0.15806,-0.24719,0.03314,0.10999,0.13296,-0.10827,0.30713,-0.31874,0.36572,0.48762
-0.14789,0.26476,0.61345,0.223,0.49926,0.30599,0.012159,-0.025779,0.036801,0.05746,-0.16073,-0.1346,-0.072269,-0.080867,0.15732,0.19123,-0.021648,-0.10823,0.063379,0.019806
0.12256,0.22112,-0.12482,-0.08223,0.13393,0.021237,-0.013607,0.32116,-0.092273,0.14846,0.15658,0.10055,-0.35311,-0.025401,-0.13023,0.2737,0.46389,0.10521,-0.51386,0.139
-0.3472,-0.17677,-0.042093,-0.022333,0.39894,-0.091971,-0.00825,-0.19471,0.13927,0.2216,0.066246,0.60401,0.31159,-0.10533,-0.075403,-0.0010416,0.18673,0.18394,0.028256,-0.13878
0.38064,0.39759,-0.10126,0.08055,0.12,-0.21704,-0.032525,-0.11163,0.14476,0.10609,0.24704,0.094951,0.20056,0.33101,0.24291,0.038479,0.039574,0.52667,-0.068632,0.095286
-0.13027,-0.17718,-0.22569,0.058998,-0.37774,0.3608,0.032191,-0.10079,0.39413,0.28117,-0.046709,-0.066459,0.054118,0.10888,-0.058962,0.092857,0.53986,-0.12676,0.19222,-0.028611
-0.1664,0.37722,0.15861,-0.36439,-0.54672,0.09158,-0.26036,0.047065,0.068771,-0.06295,-0.077614,-0.24437,-0.0029505,0.21525,-0.26755,0.20243,0.055036,0.097018,-0.082159,-0.20559
0.07187,0.040435,-0.10907,-0.090418,0.070781,0.10164,0.43407,0.35336,0.11328,-0.26489,-0.17616,-0.647,-0.061,0.0020525,0.20992,0.068749,-0.040494,0.21965,0.082892,-0.050977
-0.53229,-0.040629,-0.052898,0.029639,0.50213,-0.14726,0.18572,0.072424,0.41653,-0.0043382,-0.075967,0.31611,0.042203,-0.0034142,0.20205,0.035257,-0.23219,0.08583,-0.0054027,-0.11578
-0.044854,0.10493,0.63157,0.15968,0.45491,0.31743,-0.051978,0.20665,-0.078854,0.18576,-0.13933,0.010031,-0.15064,-0.069216,0.16236,0.14227,-0.26776,-0.048109,-0.0025387,-0.033888
